barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
FAD-0004-0007021000001   ,MONITOR ACER 19.5""                                          ,      3120.54,07/11/2026,OFF. EQPT.          ,MONITOR                                           ,         3,COLONNADE COLON               ,COLC-INTERNAL AUDIT DEPT.                         ,FAACQ               
FAD-0004-0012806500001   ,CPU SET CORE I5 INTEL CORE I5-12400 2.56HZ 18M              ,     30531.25,07/11/2026,OFF. EQPT.          ,COMPUTER                                          ,         3,COLONNADE COLON               ,COLC-INTERNAL AUDIT DEPT.                         ,FAACQ               
FAD-0004-0003506100001   ,DELIVERY                                                    ,      3830.36,07/11/2026,OTHERS              ,OTHERS                                            ,         1,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013588000001   ,SERVER RACK:TSDI-81200-42                                   ,     53571.43,07/11/2026,OFF. EQPT.          ,RACK                                              ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013588300001   ,UPS RACK: TSDI-61100-42                                     ,     50142.86,07/11/2026,FUR. & FIXT.        ,RACK                                              ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013588300002   ,UPS RACK: TSDI-61100-42                                     ,     50142.86,07/11/2026,FUR. & FIXT.        ,RACK                                              ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013588800001   ,PDU:TSDI-P-DUN-28C13+4C19                                   ,     17357.14,07/11/2026,FUR. & FIXT.        ,RACK                                              ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013588800002   ,PDU:TSDI-P-DUN-28C13+4C19                                   ,     17357.14,07/11/2026,FUR. & FIXT.        ,RACK                                              ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013589000001   ,FIX TRAY(TRAY FOR UPS)                                      ,      2976.19,07/11/2026,OFF. EQPT.          ,UPS                                               ,         5,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013589000002   ,FIX TRAY(TRAY FOR UPS)                                      ,      2976.19,07/11/2026,OFF. EQPT.          ,UPS                                               ,         5,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013589000003   ,FIX TRAY(TRAY FOR UPS)                                      ,      2976.19,07/11/2026,OFF. EQPT.          ,UPS                                               ,         5,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013589000004   ,FIX TRAY(TRAY FOR UPS)                                      ,      2976.19,07/11/2026,OFF. EQPT.          ,UPS                                               ,         5,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013589000005   ,FIX TRAY(TRAY FOR UPS)                                      ,      2976.19,07/11/2026,OFF. EQPT.          ,UPS                                               ,         5,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013680000001   ,POWERLOGIC T-NC61242 42U DATA CABINET                       ,     50000.00,07/11/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013680000002   ,POWERLOGIC T-NC61242 42U DATA CABINET                       ,     50000.00,07/11/2026,FUR. & FIXT.        ,CABINET-STEEL                                     ,        10,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0013491300001   ,53CAC024308-1(MODEL: 42CAC024-1/38CAC024-1)                 ,     37812.50,07/11/2026,MACH. & EQPT.       ,AIRCON                                            ,         5,COLONNADE COLON               ,COLC-ADMIN                                        ,FAACQ               
FAD-0004-0013491300002   ,53CAC024308-1(MODEL: 42CAC024-1/38CAC024-1)                 ,     37812.50,07/11/2026,MACH. & EQPT.       ,AIRCON                                            ,         5,COLONNADE COLON               ,COLC-ADMIN                                        ,FAACQ               
FAD-0004-0013491400001   ,53CAC024308-1(MODEL: 42CAC024-1/38CAC024-1)                 ,     37812.50,07/11/2026,MACH. & EQPT.       ,AIRCON                                            ,         5,COLONNADE COLON               ,COLC-ADMIN                                        ,FAACQ               
FAD-0004-0013491500001   ,53CAC024308-1(MODEL: 42CAC024-1/38CAC024-1)                 ,     37812.50,07/11/2026,MACH. & EQPT.       ,AIRCON                                            ,         5,COLONNADE COLON               ,COLC-ADMIN                                        ,FAACQ               
FAD-0004-0000457100011   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100012   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100013   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100014   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100015   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100016   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100017   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100018   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100019   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0000457100020   ,HANDHELD SCANNER 1D LS2208                                  ,      3571.43,07/11/2026,STR. EQPT.          ,SCANNER                                           ,         3,COLONNADE COLON               ,COLC-CHECK OUT COUNTER                            ,FAACQ               
FAD-0004-0012812600001   ,RUIJIE SWITCH (RG-CS83-24GT4XS-PD)                          ,     49107.50,07/11/2026,ELEC. INTS. & E     ,SWITCH                                            ,         3,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0012812700001   ,RUIJIE POWER MODULE (RG-PA600I-P-F)                         ,     11579.52,07/11/2026,ELEC. INTS. & E     ,POWER SUPPLY                                      ,         3,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0012812700002   ,RUIJIE POWER MODULE (RG-PA600I-P-F)                         ,     11579.52,07/11/2026,ELEC. INTS. & E     ,POWER SUPPLY                                      ,         3,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0012860400001   ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L            ,     28152.44,07/11/2026,OFF. EQPT.          ,SWITCH                                            ,         3,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0012860400002   ,RUIJIE 24 PORTS POE SWITCH (RG-S2915-24GT4MS-P-L            ,     28152.44,07/11/2026,OFF. EQPT.          ,SWITCH                                            ,         3,COLONNADE COLON               ,COLC-INFORMATION TECHNOLOGY                       ,FAACQ               
FAD-0004-0011554500007   ,ASUS PRIME H610M-R (P.S) D4 MOTHERBOARD                     ,     31691.96,07/11/2026,OFF. EQPT.          ,OTHERS                                            ,         5,COLONNADE COLON               ,COLC-HUMAN RESOURCE DEPARTMENT                    ,FAACQ               
FAD-0004-0010254500005   ,ZYCOO PHONES                                                ,      3225.00,07/11/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,COLONNADE COLON               ,COLC-INTERNAL AUDIT DEPT.                         ,FAACQ               
FAD-0004-0009737500001   ,CPU SET INTEL CORE I5 12400 L1700                           ,     29575.00,07/11/2026,OFF. EQPT.          ,COMPUTER                                          ,         3,COLONNADE COLON               ,COLC-SEACOM WAREHOUSE                             ,FAACQ               
